DS_ID,NumberOfInstances,NumberOfFeatures,NumberOfClasses,Target_Feature,DS_URL2,898,39,5,38,https://www.openml.org/data/v1/download/1666876/anneal.arff
882,60,16,2,15,https://www.openml.org/data/v1/download/53416/pollution.arff
884,500,6,2,5,https://www.openml.org/data/v1/download/53418/fri_c0_500_5.arff
885,131,4,2,3,https://www.openml.org/data/v1/download/53419/transplant.arff
886,500,8,2,7,https://www.openml.org/data/v1/download/53420/no2.arff
887,61,3,2,2,https://www.openml.org/data/v1/download/53421/mbagrade.arff
888,500,51,2,50,https://www.openml.org/data/v1/download/53422/fri_c0_500_50.arff
889,100,26,2,25,https://www.openml.org/data/v1/download/53423/fri_c0_100_25.arff
890,108,8,2,7,https://www.openml.org/data/v1/download/53424/cloud.arff
891,93,7,2,6,https://www.openml.org/data/v1/download/53425/sleuth_case1202.arff
892,50,8,2,7,https://www.openml.org/data/v1/download/53426/sleuth_case1201.arff
893,73,6,2,5,https://www.openml.org/data/v1/download/53427/visualizing_hamster.arff
894,66,6,2,5,https://www.openml.org/data/v1/download/53428/rabe_148.arff
895,222,3,2,2,https://www.openml.org/data/v1/download/53429/chscase_geyser1.arff
896,500,26,2,25,https://www.openml.org/data/v1/download/53430/fri_c3_500_25.arff
897,1161,17,2,16,https://www.openml.org/data/v1/download/53431/colleges_aaup.arff
898,54,8,2,7,https://www.openml.org/data/v1/download/53432/hip.arff
899,92,6,2,5,https://www.openml.org/data/v1/download/53433/analcatdata_negotiation.arff
900,400,7,2,6,https://www.openml.org/data/v1/download/53434/chscase_census6.arff
901,40768,11,2,10,https://www.openml.org/data/v1/download/53435/fried.arff
902,147,7,2,6,https://www.openml.org/data/v1/download/53436/sleuth_case2002.arff
903,1000,26,2,25,https://www.openml.org/data/v1/download/53437/fri_c2_1000_25.arff
904,1000,51,2,50,https://www.openml.org/data/v1/download/53438/fri_c0_1000_50.arff
905,39,4,2,3,https://www.openml.org/data/v1/download/53439/chscase_adopt.arff
906,400,8,2,7,https://www.openml.org/data/v1/download/53440/chscase_census5.arff
907,400,8,2,7,https://www.openml.org/data/v1/download/53441/chscase_census4.arff
908,400,8,2,7,https://www.openml.org/data/v1/download/53442/chscase_census3.arff
909,400,8,2,7,https://www.openml.org/data/v1/download/53443/chscase_census2.arff
910,1000,11,2,10,https://www.openml.org/data/v1/download/53444/fri_c1_1000_10.arff
911,250,6,2,5,https://www.openml.org/data/v1/download/53445/fri_c2_250_5.arff
912,1000,6,2,5,https://www.openml.org/data/v1/download/53446/fri_c2_1000_5.arff
913,1000,11,2,10,https://www.openml.org/data/v1/download/53447/fri_c2_1000_10.arff
914,2001,3,2,2,https://www.openml.org/data/v1/download/53448/balloon.arff
915,315,14,2,13,https://www.openml.org/data/v1/download/53449/plasma_retinol.arff
916,100,6,2,5,https://www.openml.org/data/v1/download/53450/fri_c3_100_5.arff
917,1000,26,2,25,https://www.openml.org/data/v1/download/53451/fri_c1_1000_25.arff
918,250,51,2,50,https://www.openml.org/data/v1/download/53452/fri_c4_250_50.arff
919,40,3,2,2,https://www.openml.org/data/v1/download/53453/rabe_166.arff
920,500,51,2,50,https://www.openml.org/data/v1/download/53454/fri_c2_500_50.arff
921,132,4,2,3,https://www.openml.org/data/v1/download/53455/analcatdata_seropositive.arff
922,100,51,2,50,https://www.openml.org/data/v1/download/53456/fri_c2_100_50.arff
923,8641,5,2,4,https://www.openml.org/data/v1/download/53457/visualizing_soil.arff
924,130,4,2,3,https://www.openml.org/data/v1/download/53458/humandevel.arff
925,323,5,2,4,https://www.openml.org/data/v1/download/53459/visualizing_galaxy.arff
926,500,26,2,25,https://www.openml.org/data/v1/download/53460/fri_c0_500_25.arff
927,42,17,2,16,https://www.openml.org/data/v1/download/53461/hutsof99_child_witness.arff
928,46,5,2,4,https://www.openml.org/data/v1/download/53462/rabe_97.arff
929,70,5,2,4,https://www.openml.org/data/v1/download/53463/rabe_176.arff
930,1302,35,2,34,https://www.openml.org/data/v1/download/53464/colleges_usnews.arff
931,662,4,2,3,https://www.openml.org/data/v1/download/53465/disclosure_z.arff
932,100,51,2,50,https://www.openml.org/data/v1/download/53466/fri_c4_100_50.arff
933,250,26,2,25,https://www.openml.org/data/v1/download/53467/fri_c4_250_25.arff
934,1156,6,2,5,https://www.openml.org/data/v1/download/53468/socmob.arff
935,250,11,2,10,https://www.openml.org/data/v1/download/53469/fri_c1_250_10.arff
936,500,11,2,10,https://www.openml.org/data/v1/download/53470/fri_c3_500_10.arff
937,500,51,2,50,https://www.openml.org/data/v1/download/53471/fri_c3_500_50.arff
938,42,11,2,10,https://www.openml.org/data/v1/download/53472/sleuth_ex1221.arff
939,228,10,2,9,https://www.openml.org/data/v1/download/53473/chscase_whale.arff
940,527,39,2,38,https://www.openml.org/data/v1/download/53474/water-treatment.arff
941,189,10,2,9,https://www.openml.org/data/v1/download/53475/lowbwt.arff
942,50,5,2,4,https://www.openml.org/data/v1/download/53476/chscase_health.arff
943,500,11,2,10,https://www.openml.org/data/v1/download/53477/fri_c0_500_10.arff
944,130,10,2,9,https://www.openml.org/data/v1/download/53478/echoMonths.arff
945,76,7,2,6,https://www.openml.org/data/v1/download/53479/kidney.arff
946,88,3,2,2,https://www.openml.org/data/v1/download/53480/visualizing_ethanol.arff
947,559,5,2,4,https://www.openml.org/data/v1/download/53481/arsenic-male-bladder.arff
949,559,5,2,4,https://www.openml.org/data/v1/download/53483/arsenic-female-bladder.arff
950,559,5,2,4,https://www.openml.org/data/v1/download/53484/arsenic-female-lung.arff
951,559,5,2,4,https://www.openml.org/data/v1/download/53485/arsenic-male-lung.arff
952,214,10,6,9,https://www.openml.org/data/v1/download/53486/prnn_fglass.arff
953,3190,62,2,61,https://www.openml.org/data/v1/download/53487/splice.arff
954,531,103,2,102,https://www.openml.org/data/v1/download/53488/spectrometer.arff
955,151,6,2,5,https://www.openml.org/data/v1/download/53489/tae.arff
956,106,59,2,58,https://www.openml.org/data/v1/download/53490/molecular-biology_promoters.arff
957,412,9,2,8,https://www.openml.org/data/v1/download/53491/braziltourism.arff
958,2310,20,2,19,https://www.openml.org/data/v1/download/53492/segment.arff
959,12960,9,2,8,https://www.openml.org/data/v1/download/53493/nursery.arff
960,90,9,2,8,https://www.openml.org/data/v1/download/53494/postoperative-patient-data.arff
961,285,8,2,7,https://www.openml.org/data/v1/download/53495/analcatdata_broadwaymult.arff
962,2000,7,2,6,https://www.openml.org/data/v1/download/53496/mfeat-morphological.arff
963,294,14,2,13,https://www.openml.org/data/v1/download/53497/heart-h.arff
964,36,23,2,22,https://www.openml.org/data/v1/download/53498/pasture.arff
965,101,18,2,17,https://www.openml.org/data/v1/download/53499/zoo.arff
966,1340,18,2,17,https://www.openml.org/data/v1/download/53500/analcatdata_halloffame.arff
967,406,9,2,8,https://www.openml.org/data/v1/download/53501/cars.arff
968,365,4,2,3,https://www.openml.org/data/v1/download/53502/analcatdata_birthday.arff
969,150,5,2,4,https://www.openml.org/data/v1/download/53503/iris.arff
970,841,71,2,70,https://www.openml.org/data/v1/download/53504/analcatdata_authorship.arff
971,2000,77,2,76,https://www.openml.org/data/v1/download/53505/mfeat-fourier.arff
972,52,25,2,24,https://www.openml.org/data/v1/download/53506/squash-stored.arff
973,178,14,2,13,https://www.openml.org/data/v1/download/53507/wine.arff
974,132,5,2,4,https://www.openml.org/data/v1/download/53508/hayes-roth.arff
975,205,26,2,25,https://www.openml.org/data/v1/download/53509/autos.arff
976,9961,15,2,14,https://www.openml.org/data/v1/download/53510/JapaneseVowels.arff
977,20000,17,2,16,https://www.openml.org/data/v1/download/53511/letter.arff
978,2000,217,2,216,https://www.openml.org/data/v1/download/53512/mfeat-factors.arff
979,5000,41,2,40,https://www.openml.org/data/v1/download/53513/waveform-5000.arff
980,5620,65,2,64,https://www.openml.org/data/v1/download/53514/optdigits.arff
981,10108,69,2,68,https://www.openml.org/data/v1/download/53515/kdd_internet_usage.arff
982,303,14,2,13,https://www.openml.org/data/v1/download/53516/heart-c.arff
983,1473,10,2,9,https://www.openml.org/data/v1/download/53517/cmc.arff
984,366,6,2,5,https://www.openml.org/data/v1/download/53518/analcatdata_draft.arff
985,52,24,2,23,https://www.openml.org/data/v1/download/53519/squash-unstored.arff
986,364,33,2,32,https://www.openml.org/data/v1/download/53520/analcatdata_marketing.arff
987,500,24,2,23,https://www.openml.org/data/v1/download/53521/collins.arff
988,67,16,2,15,https://www.openml.org/data/v1/download/53522/fl2000.arff
989,898,39,2,38,https://www.openml.org/data/v1/download/53523/anneal.arff
990,736,20,2,19,https://www.openml.org/data/v1/download/53524/eucalyptus.arff
991,1728,7,2,6,https://www.openml.org/data/v1/download/53525/car.arff
992,95,10,2,9,https://www.openml.org/data/v1/download/53526/analcatdata_broadway.arff
993,7019,61,2,60,https://www.openml.org/data/v1/download/53527/kdd_ipums_la_97-small.arff
994,846,19,2,18,https://www.openml.org/data/v1/download/53528/vehicle.arff
995,2000,48,2,47,https://www.openml.org/data/v1/download/53529/mfeat-zernike.arff
996,214,10,2,9,https://www.openml.org/data/v1/download/53530/prnn_fglass.arff
997,625,5,2,4,https://www.openml.org/data/v1/download/53531/balance-scale.arff
998,57,12,2,11,https://www.openml.org/data/v1/download/53532/analcatdata_bondrate.arff
999,226,70,2,69,https://www.openml.org/data/v1/download/53533/audiology.arff
1000,3772,30,2,29,https://www.openml.org/data/v1/download/53534/hypothyroid.arff
1001,76,46,2,45,https://www.openml.org/data/v1/download/53535/sponge.arff
1002,7485,56,2,55,https://www.openml.org/data/v1/download/53536/ipums_la_98-small.arff
1003,339,18,2,17,https://www.openml.org/data/v1/download/53537/primary-tumor.arff
1004,600,62,2,61,https://www.openml.org/data/v1/download/53538/synthetic_control.arff
1005,214,10,2,9,https://www.openml.org/data/v1/download/53539/glass.arff
1006,148,19,2,18,https://www.openml.org/data/v1/download/53540/lymph.arff
1007,107,13,2,12,https://www.openml.org/data/v1/download/53541/bridges.arff
1008,379,9,2,8,https://www.openml.org/data/v1/download/53542/analcatdata_reviewer.arff
1009,63,32,2,31,https://www.openml.org/data/v1/download/53543/white-clover.arff
1010,366,35,2,34,https://www.openml.org/data/v1/download/53544/dermatology.arff
1011,336,8,2,7,https://www.openml.org/data/v1/download/53545/ecoli.arff
1012,194,30,2,29,https://www.openml.org/data/v1/download/53546/flags.arff
1013,138,3,2,2,https://www.openml.org/data/v1/download/53547/analcatdata_challenger.arff
1014,797,5,2,4,https://www.openml.org/data/v1/download/53548/analcatdata_dmft.arff
1015,72,4,2,3,https://www.openml.org/data/v1/download/53549/confidence.arff
1016,990,14,2,13,https://www.openml.org/data/v1/download/53550/vowel.arff
1017,452,280,2,279,https://www.openml.org/data/v1/download/53551/arrhythmia.arff
1018,8844,57,2,56,https://www.openml.org/data/v1/download/53552/ipums_la_99-small.arff
1019,10992,17,2,16,https://www.openml.org/data/v1/download/53553/pendigits.arff
1020,2000,65,2,64,https://www.openml.org/data/v1/download/53554/mfeat-karhunen.arff
1021,5473,11,2,10,https://www.openml.org/data/v1/download/53555/page-blocks.arff
1022,2000,241,2,240,https://www.openml.org/data/v1/download/53556/mfeat-pixel.arff
1023,683,36,2,35,https://www.openml.org/data/v1/download/53557/soybean.arff
1025,400,6,2,5,https://www.openml.org/data/v1/download/53559/analcatdata_germangss.arff
1026,155,9,2,8,https://www.openml.org/data/v1/download/53560/grub-damage.arff
1027,488,5,0,4,https://www.openml.org/data/v1/download/53561/ESL.arff
1028,1000,11,0,10,https://www.openml.org/data/v1/download/53562/SWD.arff
1029,1000,5,0,4,https://www.openml.org/data/v1/download/53563/LEV.arff
1030,1000,5,0,4,https://www.openml.org/data/v1/download/53564/ERA.arff
1035,488,5,0,4,https://www.openml.org/data/v1/download/53910/ESL.arff
1037,4562,15,2,14,https://www.openml.org/data/v1/download/53920/ada_prior.arff
1038,3468,971,2,970,https://www.openml.org/data/v1/download/53921/gina_agnostic.arff
1039,4229,1618,2,1617,https://www.openml.org/data/v1/download/53922/hiva_agnostic.arff
1040,14395,109,2,108,https://www.openml.org/data/v1/download/53923/sylva_prior.arff
1041,3468,785,10,784,https://www.openml.org/data/v1/download/53924/gina_prior2.arff
1042,3468,785,2,784,https://www.openml.org/data/v1/download/53925/gina_prior.arff
1044,10936,28,3,27,https://www.openml.org/data/v1/download/53927/eye_movements.arff
1045,145,95,2,94,https://www.openml.org/data/v1/download/53928/kc1-top5.arff
1046,15545,6,2,5,https://www.openml.org/data/v1/download/53929/mozilla4.arff
1047,203,17,11,16,https://www.openml.org/data/v1/download/53930/usp05.arff
1048,369,9,2,8,https://www.openml.org/data/v1/download/53931/jEdit_4.2_4.3.arff
1049,1458,38,2,37,https://www.openml.org/data/v1/download/53932/pc4.arff
1050,1563,38,2,37,https://www.openml.org/data/v1/download/53933/pc3.arff
1051,60,17,0,16,https://www.openml.org/data/v1/download/53934/cocomo_numeric.arff
1053,10885,22,2,21,https://www.openml.org/data/v1/download/53936/jm1.arff
1054,161,40,2,39,https://www.openml.org/data/v1/download/53937/mc2.arff
1055,89,9,2,8,https://www.openml.org/data/v1/download/53938/cm1_req.arff
1056,9466,39,2,38,https://www.openml.org/data/v1/download/53939/mc1.arff
1058,75,15,0,14,https://www.openml.org/data/v1/download/53941/humans_numeric.arff
1059,121,30,2,29,https://www.openml.org/data/v1/download/53942/ar1.arff
1060,63,30,2,29,https://www.openml.org/data/v1/download/53943/ar3.arff
1061,107,30,2,29,https://www.openml.org/data/v1/download/53944/ar4.arff
1062,36,30,2,29,https://www.openml.org/data/v1/download/53945/ar5.arff
1063,522,22,2,21,https://www.openml.org/data/v1/download/53946/kc2.arff
1064,101,30,2,29,https://www.openml.org/data/v1/download/53947/ar6.arff
1065,458,40,2,39,https://www.openml.org/data/v1/download/53948/kc3.arff
1066,145,95,2,94,https://www.openml.org/data/v1/download/53949/kc1-binary.arff
1067,2109,22,2,21,https://www.openml.org/data/v1/download/53950/kc1.arff
1068,1109,22,2,21,https://www.openml.org/data/v1/download/53951/pc1.arff
1069,5589,37,2,36,https://www.openml.org/data/v1/download/53952/pc2.arff
1070,145,95,0,94,https://www.openml.org/data/v1/download/53953/kc1-numeric.arff
1071,403,38,2,37,https://www.openml.org/data/v1/download/53954/mw1.arff
1072,31,31,0,30,https://www.openml.org/data/v1/download/53955/qqdefects_numeric.arff
1073,274,9,2,8,https://www.openml.org/data/v1/download/53956/jEdit_4_4.2.arff
1075,130,9,2,8,https://www.openml.org/data/v1/download/53958/datatrieve.arff
1076,93,24,0,23,https://www.openml.org/data/v1/download/53959/nasa_numeric.arff
1077,105,22284,3,22283,https://www.openml.org/data/v1/download/1390170/rsctc2010_1.arff
1078,105,22284,3,22283,https://www.openml.org/data/v1/download/1390169/rsctc2010_2.arff
1079,95,22278,5,22277,https://www.openml.org/data/v1/download/1390171/rsctc2010_3.arff
1080,113,54676,5,54675,https://www.openml.org/data/v1/download/1390172/rsctc2010_4.arff
1081,89,54614,4,54613,https://www.openml.org/data/v1/download/1390173/rsctc2010_5.arff
1082,92,59005,5,59004,https://www.openml.org/data/v1/download/1390175/rsctc2010_6.arff
1083,214,45102,7,45101,https://www.openml.org/data/v1/download/1390174/mouseType.arff
1084,220,22284,3,22283,https://www.openml.org/data/v1/download/1390176/BurkittLymphoma.arff
1085,159,61360,2,61359,https://www.openml.org/data/v1/download/1390177/anthracyclineTaxaneChemotherapy.arff
1086,283,54622,3,54621,https://www.openml.org/data/v1/download/1390178/ovarianTumour.arff
1087,283,54622,3,54621,https://www.openml.org/data/v1/download/1390179/hepatitisC.arff
1088,383,54676,9,54675,https://www.openml.org/data/v1/download/1390180/variousCancers_final.arff
1089,47,14,0,13,https://www.openml.org/data/v1/download/53972/USCrime.arff
1090,53,12,0,10,https://www.openml.org/data/v1/download/53973/MercuryinBass.arff
1091,59,17,0,16,https://www.openml.org/data/v1/download/54053/SMSA.arff
1093,40,7,0,6,https://www.openml.org/data/v1/download/53976/Brainsize.arff
1094,39,5,0,3,https://www.openml.org/data/v1/download/53977/Acorns.arff
1096,50,6,0,5,https://www.openml.org/data/v1/download/53979/FacultySalaries.arff
1097,200,21,0,20,https://www.openml.org/data/v1/download/53980/ICU.arff
1098,48,8,0,0,https://www.openml.org/data/v1/download/1663467/pubexpendat.arff
1099,150,5,0,4,https://www.openml.org/data/v1/download/1663694/EgyptianSkulls.arff
1100,478,11,3,6,https://www.openml.org/data/v1/download/53983/PopularKids.arff
1101,45,4027,2,4026,https://www.openml.org/data/v1/download/53984/lymphoma_2classes.arff
1102,96,4027,9,4026,https://www.openml.org/data/v1/download/53985/lymphoma_9classes.arff
1103,17,2884,0,2883,https://www.openml.org/data/v1/download/53986/yeast_gene.arff
1104,72,7130,2,7129,https://www.openml.org/data/v1/download/53987/leukemia.arff
1106,190,16064,14,16063,https://www.openml.org/data/v1/download/53989/GCM.arff
1107,60,7130,2,7129,https://www.openml.org/data/v1/download/53990/tumors_C.arff
1109,96,4027,11,4026,https://www.openml.org/data/v1/download/53992/lymphoma_11classes.arff
1110,4898431,42,23,41,https://www.openml.org/data/v1/download/53993/KDDCup99_full.arff
1111,50000,231,2,230,https://www.openml.org/data/v1/download/53994/KDDCup09_appetency.arff
1112,50000,231,2,230,https://www.openml.org/data/v1/download/53995/KDDCup09_churn.arff
1113,494020,42,23,41,https://www.openml.org/data/v1/download/53996/KDDCup99.arff
1114,50000,231,2,230,https://www.openml.org/data/v1/download/53997/KDDCup09_upselling.arff
1115,151,7,3,6,https://www.openml.org/data/v1/download/53998/teachingAssistant.arff
1116,6598,170,2,169,https://www.openml.org/data/v1/download/53999/musk.arff
1117,81,13,3,12,https://www.openml.org/data/v1/download/54000/desharnais.arff
1119,32561,16,2,15,https://www.openml.org/data/v1/download/54002/adult-census.arff
1120,19020,12,2,11,https://www.openml.org/data/v1/download/54003/MagicTelescope.arff
1121,294,12,2,11,https://www.openml.org/data/v1/download/54004/badges2.arff
1122,413,10937,2,10936,https://www.openml.org/data/v1/download/54005/AP_Breast_Prostate.arff
1123,405,10937,2,10936,https://www.openml.org/data/v1/download/54006/AP_Endometrium_Breast.arff
1124,201,10937,2,10936,https://www.openml.org/data/v1/download/54007/AP_Omentum_Uterus.arff
1125,146,10937,2,10936,https://www.openml.org/data/v1/download/54008/AP_Omentum_Prostate.arff
1126,412,10937,2,10936,https://www.openml.org/data/v1/download/54009/AP_Colon_Lung.arff
1127,421,10937,2,10936,https://www.openml.org/data/v1/download/54010/AP_Breast_Omentum.arff
1128,1545,10937,2,10936,https://www.openml.org/data/v1/download/54011/OVA_Breast.arff
1129,384,10937,2,10936,https://www.openml.org/data/v1/download/54012/AP_Uterus_Kidney.arff
1130,1545,10937,2,10936,https://www.openml.org/data/v1/download/54013/OVA_Lung.arff
1131,193,10937,2,10936,https://www.openml.org/data/v1/download/54014/AP_Prostate_Uterus.arff
1132,203,10937,2,10936,https://www.openml.org/data/v1/download/54015/AP_Omentum_Lung.arff
1133,347,10937,2,10936,https://www.openml.org/data/v1/download/54016/AP_Endometrium_Colon.arff
1134,1545,10937,2,10936,https://www.openml.org/data/v1/download/54017/OVA_Kidney.arff
1135,355,10937,2,10936,https://www.openml.org/data/v1/download/54018/AP_Colon_Prostate.arff
1136,250,10937,2,10936,https://www.openml.org/data/v1/download/54019/AP_Lung_Uterus.arff
1137,546,10937,2,10936,https://www.openml.org/data/v1/download/54020/AP_Colon_Kidney.arff
1138,1545,10937,2,10936,https://www.openml.org/data/v1/download/54021/OVA_Uterus.arff
1139,1545,10937,2,10936,https://www.openml.org/data/v1/download/54022/OVA_Omentum.arff
1140,324,10937,2,10936,https://www.openml.org/data/v1/download/54023/AP_Ovary_Lung.arff
1141,130,10937,2,10936,https://www.openml.org/data/v1/download/54024/AP_Endometrium_Prostate.arff
1142,1545,10937,2,10936,https://www.openml.org/data/v1/download/54025/OVA_Endometrium.arff
1143,363,10937,2,10936,https://www.openml.org/data/v1/download/54026/AP_Colon_Omentum.arff
1144,329,10937,2,10936,https://www.openml.org/data/v1/download/54027/AP_Prostate_Kidney.arff
1145,630,10937,2,10936,https://www.openml.org/data/v1/download/54028/AP_Breast_Colon.arff
1146,1545,10937,2,10936,https://www.openml.org/data/v1/download/54029/OVA_Prostate.arff
1147,337,10937,2,10936,https://www.openml.org/data/v1/download/54030/AP_Omentum_Kidney.arff
1148,468,10937,2,10936,https://www.openml.org/data/v1/download/54031/AP_Breast_Uterus.arff
1149,458,10937,2,10936,https://www.openml.org/data/v1/download/54032/AP_Ovary_Kidney.arff
1150,470,10937,2,10936,https://www.openml.org/data/v1/download/54033/AP_Breast_Lung.arff
1151,138,10937,2,10936,https://www.openml.org/data/v1/download/54034/AP_Endometrium_Omentum.arff
1152,267,10937,2,10936,https://www.openml.org/data/v1/download/54035/AP_Prostate_Ovary.arff
1153,484,10937,2,10936,https://www.openml.org/data/v1/download/54036/AP_Colon_Ovary.arff
1154,187,10937,2,10936,https://www.openml.org/data/v1/download/54037/AP_Endometrium_Lung.arff
1155,195,10937,2,10936,https://www.openml.org/data/v1/download/54038/AP_Prostate_Lung.arff
1156,275,10937,2,10936,https://www.openml.org/data/v1/download/54039/AP_Omentum_Ovary.arff
1157,321,10937,2,10936,https://www.openml.org/data/v1/download/54040/AP_Endometrium_Kidney.arff
1158,604,10937,2,10936,https://www.openml.org/data/v1/download/54041/AP_Breast_Kidney.arff
1159,259,10937,2,10936,https://www.openml.org/data/v1/download/54042/AP_Endometrium_Ovary.arff
1160,410,10937,2,10936,https://www.openml.org/data/v1/download/54043/AP_Colon_Uterus.arff
1161,1545,10937,2,10936,https://www.openml.org/data/v1/download/54044/OVA_Colon.arff
1162,322,10937,2,10936,https://www.openml.org/data/v1/download/54045/AP_Ovary_Uterus.arff
1163,386,10937,2,10936,https://www.openml.org/data/v1/download/54046/AP_Lung_Kidney.arff
1164,185,10937,2,10936,https://www.openml.org/data/v1/download/54047/AP_Endometrium_Uterus.arff
1165,542,10937,2,10936,https://www.openml.org/data/v1/download/54048/AP_Breast_Ovary.arff
1166,1545,10937,2,10936,https://www.openml.org/data/v1/download/54049/OVA_Ovary.arff
1167,320,9,2,8,https://www.openml.org/data/v1/download/54056/pc1_req.arff
1169,539383,8,2,7,https://www.openml.org/data/v1/download/66526/airlines.arff
1177,1000000,18,22,17,https://www.openml.org/data/v1/download/150655/BNG(primary-tumor).arff
1178,663552,13,2,12,https://www.openml.org/data/v1/download/150656/BNG(solar-flare).arff
1179,1000000,13,3,12,https://www.openml.org/data/v1/download/150657/BNG(solar-flare).arff
1180,1000000,23,2,0,https://www.openml.org/data/v1/download/150662/BNG(spect_test).arff
1181,1000000,45,2,0,https://www.openml.org/data/v1/download/150671/BNG(spectf_test).arff
1182,1000000,15,2,14,https://www.openml.org/data/v1/download/150672/BNG(adult).arff
1183,1000000,37,6,36,https://www.openml.org/data/v1/download/150673/BNG(satimage).arff
1185,1000000,14,3,0,https://www.openml.org/data/v1/download/150675/BNG(wine).arff
1186,1000000,20,5,19,https://www.openml.org/data/v1/download/150676/BNG(eucalyptus).arff
1187,1000000,33,0,32,https://www.openml.org/data/v1/download/150677/BNG(wisconsin).arff
1188,1000000,14,0,13,https://www.openml.org/data/v1/download/150678/BNG(cleveland).arff
1189,1000000,16,0,15,https://www.openml.org/data/v1/download/150679/BNG(auto_price).arff
1190,1000000,22,0,21,https://www.openml.org/data/v1/download/150680/BNG(cpu_act).arff
1191,1000000,19,0,18,https://www.openml.org/data/v1/download/150681/BNG(pbc).arff
1192,1000000,26,0,25,https://www.openml.org/data/v1/download/150686/BNG(autoHorse).arff
1193,31104,10,0,9,https://www.openml.org/data/v1/download/150687/BNG(lowbwt).arff
1194,1000000,14,0,13,https://www.openml.org/data/v1/download/150688/BNG(cholesterol).arff
1195,1000000,16,0,15,https://www.openml.org/data/v1/download/150689/BNG(autoPrice).arff
1196,1000000,12,0,11,https://www.openml.org/data/v1/download/150690/BNG(pharynx).arff
1197,177147,11,0,10,https://www.openml.org/data/v1/download/150691/BNG(2dplanes).arff
1198,1000000,19,0,18,https://www.openml.org/data/v1/download/150692/BNG(elevators).arff
1199,17496,10,0,9,https://www.openml.org/data/v1/download/150693/BNG(echoMonths).arff
1200,59049,10,0,9,https://www.openml.org/data/v1/download/150694/BNG(stock).arff
1201,116640,10,0,9,https://www.openml.org/data/v1/download/150695/BNG(breastTumor).arff
1202,1000000,13,0,12,https://www.openml.org/data/v1/download/150696/BNG(cpu_small).arff
1203,177147,11,0,10,https://www.openml.org/data/v1/download/150697/BNG(pwLinear).arff
1204,531441,12,0,11,https://www.openml.org/data/v1/download/150766/BNG(wine_quality).arff
1205,1000000,15,2,0,https://www.openml.org/data/v1/download/150767/BNG(Australian).arff
1206,1000000,37,0,36,https://www.openml.org/data/v1/download/150768/BNG(satellite_image).arff
1207,1000000,41,0,40,https://www.openml.org/data/v1/download/150769/BNG(Ailerons).arff
1208,1000000,91,0,90,https://www.openml.org/data/v1/download/150774/BNG(libras_move).arff
1209,1000000,13,11,12,https://www.openml.org/data/v1/download/150783/BNG(vowel).arff
1210,1000000,33,0,32,https://www.openml.org/data/v1/download/150784/BNG(puma32H).arff
1211,1000000,23,2,0,https://www.openml.org/data/v1/download/150789/BNG(SPECT).arff
1212,1000000,45,2,0,https://www.openml.org/data/v1/download/150790/BNG(SPECTF).arff
1213,78732,11,0,10,https://www.openml.org/data/v1/download/150791/BNG(mv).arff
1214,1000000,15,9,0,https://www.openml.org/data/v1/download/150792/BNG(JapaneseVowels).arff
1216,1496391,12,2,0,https://www.openml.org/data/v1/download/183030/Click_prediction_small.arff
1217,149639,12,2,0,https://www.openml.org/data/v1/download/183039/Click_prediction_small.arff
1218,1997410,12,2,0,https://www.openml.org/data/v1/download/183150/Click_prediction_small.arff
1219,399482,12,2,0,https://www.openml.org/data/v1/download/183151/Click_prediction_small.arff
1220,39948,12,2,0,https://www.openml.org/data/v1/download/184157/Click_prediction_small.arff
1222,20000,17,3,16,https://www.openml.org/data/v1/download/249037/letter-challenge-unlabeled.arff.arff
1226,798964,12,3,0,https://www.openml.org/data/v1/download/267079/Click_prediction_small.arff
1228,144,77,0,1,https://www.openml.org/data/v1/download/267169/nki70.arff.arff
1233,945,6374,7,6373,https://www.openml.org/data/v1/download/461019/eating.arff
1235,1000000,10,2,9,https://www.openml.org/data/v1/download/520800/Agrawal1.arff
1236,1000000,4,2,3,https://www.openml.org/data/v1/download/520801/Stagger1.arff
1237,1000000,4,2,3,https://www.openml.org/data/v1/download/520802/Stagger2.arff
1238,1000000,4,2,3,https://www.openml.org/data/v1/download/520803/Stagger3.arff
1240,1076790,30,2,29,https://www.openml.org/data/v1/download/522887/AirlinesCodrnaAdult.arff
1241,488565,9,2,8,https://www.openml.org/data/v1/download/522888/codrnaNorm.sparse_arff
1242,98528,101,2,100,https://www.openml.org/data/v1/download/522889/vehicleNorm.sparse_arff
1245,442,24,0,0,https://www.openml.org/data/v1/download/552598/lungcancer_shedden.arff
1351,1000000,39,6,38,"https://www.openml.org/data/v1/download/582930/BNG(anneal,1000,1).arff"
1352,1000000,39,6,38,"https://www.openml.org/data/v1/download/582931/BNG(anneal,1000,5).arff"
1353,1000000,39,6,38,"https://www.openml.org/data/v1/download/582932/BNG(anneal,1000,10).arff"
1354,1000000,39,6,38,"https://www.openml.org/data/v1/download/582933/BNG(anneal,5000,1).arff"
1355,1000000,39,6,38,"https://www.openml.org/data/v1/download/582934/BNG(anneal,5000,5).arff"
1356,1000000,39,6,38,"https://www.openml.org/data/v1/download/583013/BNG(anneal,5000,10).arff"
1357,1000000,39,6,38,"https://www.openml.org/data/v1/download/583086/BNG(anneal,10000,1).arff"
1358,1000000,39,6,38,"https://www.openml.org/data/v1/download/583167/BNG(anneal,10000,5).arff"
